offer_id,type,fuel_type,transmission,dealer_plz,dealer_city,dealer_street_house_nr,init_regist_my,init_regist_month,init_regist_year,init_regist_dt,make,mileage,hp,price
7413445,MERCEDES-BENZ A 180 CDI Elégance (Limousine),Diesel,Schaltgetriebe manuell,6648,Minusio,6648 Minusio,10.201,10.0,2010.0,2010-10,MERCEDES-BENZ,165000,109,4490
7413121,PORSCHE 911 Carrera 4S PDK (Coupé),Benzin,Automatisiertes Schaltgetriebe,1260,Nyon,1260 Nyon,11.201,11.0,2010.0,2010-11,PORSCHE,58000,385,62000
7411939,FIAT 500C 0.9 Twinair S (Cabriolet),Benzin,Schaltgetriebe manuell,5707,Seengen,Bachweg 11,2.2018,2.0,2018.0,2018-02,FIAT,16000,80,13850
7411986,VW Caddy 2.0 TDI Comfortline 4Motion (Kompaktvan / Minivan),Diesel,Schaltgetriebe manuell,4464,Maisprach,Spycherweg 9,12.2017,12.0,2017.0,2017-12,VW,70000,122,24500
7411974,BMW M235i xDrive Steptronic (Coupé),Benzin,Automat sequentiell,2000,Neuchâtel,2000 Neuchâtel,6.2015,6.0,2015.0,2015-06,BMW,51000,326,31900
7411902,BMW 640i Cabrio (Cabriolet),Benzin,Automat sequentiell,8703,Erlenbach,Weinbergstrasse 35,2.2011,2.0,2011.0,2011-02,BMW,59650,320,29500
7308835,BMW 340i xDrive Touring Edition M Sport Steptronic (Kombi),Benzin,Automat sequentiell,5102,Rupperswil,Alter Schulweg 5,11.2017,11.0,2017.0,2017-11,BMW,31000,326,46900
7411857,BMW 528i xDrive Touring Steptronic (Kombi),Benzin,Automat sequentiell,8134,Adliswil,8134 Adliswil,2.2012,2.0,2012.0,2012-02,BMW,124870,245,15990
7254974,PEUGEOT 208 1.2 PureTech Style (Kleinwagen),Benzin,Schaltgetriebe manuell,5400,Baden,5400 Baden,5.2018,5.0,2018.0,2018-05,PEUGEOT,1883,83,11500
7303779,MAZDA CX-5 2.2 D HP Revolution AWD Automatic (SUV / Geländewagen),Diesel,Automat sequentiell,1234,Vessy,1 Chemin des Tritons,8.2013,8.0,2013.0,2013-08,MAZDA,119000,175,12950
7411774,MASERATI Ghibli D 3.0 V6 Automatica (Limousine),Diesel,Automat sequentiell,6010,Kriens,Waldheimstrasse 16,12.2014,12.0,2014.0,2014-12,MASERATI,69000,275,36000
7411753,VW Passat 1.4 TSI BlueMotion Technology Trendline (Limousine),Benzin,Schaltgetriebe manuell,4057,Basel,Offenburgerstrasse,7.2014,7.0,2014.0,2014-07,VW,110000,122,11150
7411603,VW Golf 2.0 TSI R 4Motion DSG (Coupé),Benzin,Automatisiertes Schaltgetriebe,2500,Bienne,2500 Bienne,5.201,5.0,2010.0,2010-05,VW,80111,270,23500
7411329,MAZDA MX-5 SKYACTIV-G 160 Revolution (Cabriolet),Benzin,Schaltgetriebe manuell,4537,Wiedlisbach,Fichtenweg 16,2.2016,2.0,2016.0,2016-02,MAZDA,8700,160,21800
7410936,PORSCHE Cayenne S Diesel (SUV / Geländewagen),Diesel,Automat sequentiell,4332,Stein AG,4332 Stein AG,1.2015,1.0,2015.0,2015-01,PORSCHE,166850,385,37500
7410797,VW Golf 2.0 TSI R 4Motion DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,3400,Burgdorf,3400 Burgdorf,5.201,5.0,2010.0,2010-05,VW,137000,270,17200
6571186,MERCEDES-BENZ C 200 AMG Line 9G-Tronic (Limousine),Benzin,Automat sequentiell,8004,Zürich,8004 Zürich,1.2018,1.0,2018.0,2018-01,MERCEDES-BENZ,49000,184,33700
7410719,VW Touareg 3.0 TDI BMT Terrain Tech Tiptronic (SUV / Geländewagen),Diesel,Automat sequentiell,8600,Dübendorf,Grüzenstrasse 57,12.2014,12.0,2014.0,2014-12,VW,130000,262,26500
7410358,JEEP Wrangler 2.8CRD Unlimited Rubicon Recon Aut. (SUV / Geländewagen),Diesel,Automat sequentiell,3626,Hünibach,3626 Hünibach,10.2018,10.0,2018.0,2018-10,JEEP,49000,200,65900
7408417,MAZDA MX-5 1.8i-16 GT-R Youngst (Cabriolet),Benzin,Schaltgetriebe manuell,8918,Unterlunkhofen,Ausserdorfstrasse 31,6.1999,6.0,1999.0,1999-06,MAZDA,133000,210,12900
7410003,BMW Z4 sDrive23i (Cabriolet),Benzin,Schaltgetriebe manuell,3065,Bolligen,Dorfstrasse 33,9.2011,9.0,2011.0,2011-09,BMW,77000,204,18900
7409648,MAZDA MX-5 1.6i-16 (Cabriolet),Benzin,Schaltgetriebe manuell,6264,Pfaffnau,Chottengass 12,3.1992,3.0,1992.0,1992-03,MAZDA,120000,115,6500
7408862,MERCEDES-BENZ A 220 CDI 7G-DCT / AMG Sportfahrwerk (Limousine),Diesel,Automatisiertes Schaltgetriebe,8105,Regensdorf,Riedthofstrasse 172,3.2013,3.0,2013.0,2013-03,MERCEDES-BENZ,89500,170,15800
7408764,BMW X5 xDrive 30d Steptronic (SUV / Geländewagen),Diesel,Automat sequentiell,8340,Hinwil,Sindelenstrasse 1,8.2015,8.0,2015.0,2015-08,BMW,28000,258,43000
7408732,FIAT 595 1.4 16V Turbo Abarth Competition (Kleinwagen),Benzin,Schaltgetriebe manuell,8804,Au/ ZH,8804 Au/ ZH,9.2016,9.0,2016.0,2016-09,FIAT,18200,180,18900
7338317,VOLVO V60 D4 AWD Summum R-Design Geartronic (Kombi),Diesel,Automat,6274,Eschenbach,Bründlen 4,7.2014,7.0,2014.0,2014-07,VOLVO,76000,181,24900
7365503,VW Passat Variant 2.0 TSI BMT Highline 4Motion DSG (Kombi),Benzin,Automatisiertes Schaltgetriebe,3422,Kirchberg,3422 Kirchberg,3.2016,3.0,2016.0,2016-03,VW,66000,280,31900
7408410,"SEAT ALTEA 1,8 TSFI (Kleinwagen)",Benzin,Schaltgetriebe,3465,Dürrenroth,Gärbihof 12,6.2009,6.0,2009.0,2009-06,SEAT,114950,160,4800
7408372,AUDI A3 Sportback 2.0 TDI Ambition quattro (Limousine),Diesel,Schaltgetriebe manuell,2800,Delémont,Pré Fleuri 12,5.2013,5.0,2013.0,2013-05,AUDI,112000,150,18900
7408334,PORSCHE Cayenne S E-Hybrid (SUV / Geländewagen),Plug-in-Hybrid Benzin/Elektro,Automat sequentiell,9404,Rorschacherberg,Schlossbachstrasse 38,6.2015,6.0,2015.0,2015-06,PORSCHE,93000,416,43500
7407550,AUDI RS3 2.5 TSI quattro S-tronic (Limousine),Benzin,Automatisiertes Schaltgetriebe,1020,Renens,1020 Renens,7.2016,7.0,2016.0,2016-07,AUDI,50000,367,45500
7408145,AUDI A4 Avant 3.0 TDI quattro S-tronic (Kombi),Diesel,Automatisiertes Schaltgetriebe,6312,Steinhausen,6312 Steinhausen,3.2015,3.0,2015.0,2015-03,AUDI,78000,245,25900
7408069,VW Passat CC 1.8 TSI Advance DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,3098,SCHLIERN BEI KOENIZ,3098 SCHLIERN BEI KOENIZ,1.2011,1.0,2011.0,2011-01,VW,110000,160,10500
7407977,MERCEDES-BENZ A 35 AMG 4Matic Speedshift (Limousine),Benzin,Automatisiertes Schaltgetriebe,8750,Glarus,Lindengut 14a,8.2019,8.0,2019.0,2019-08,MERCEDES-BENZ,5500,306,49000
7408007,AUDI A3 Cabriolet 1.8 TFSI Style (Cabriolet),Benzin,Schaltgetriebe manuell,4500,Solothurn,Hauptbahnhofstrasse 7,12.201,12.0,2010.0,2010-12,AUDI,117000,160,11000
7407201,CITROEN Grand C4 Picasso 2.0 HDI Exclusive+ Automatic (Kompaktvan / Minivan),Diesel,Automat sequentiell,4125,Riehen,Inzlingerstrasse 301,3.201,3.0,2010.0,2010-03,CITROEN,94350,136,9850
7318602,ALFA ROMEO Spider 2.0 Q.Verde (Cabriolet),Benzin,Schaltgetriebe manuell,6512,Giubiasco,Via alle Gerre 18,3.1986,3.0,1986.0,1986-03,ALFA,91000,126,22500
7320246,MERCEDES-BENZ SLK 250 7G-Tronic (Cabriolet),Benzin,Automat sequentiell,8302,Kloten,Balsbergweg 10,3.2011,3.0,2011.0,2011-03,MERCEDES-BENZ,12361,204,22800
7066848,BMW 535d xDrive Touring Steptronic (Kombi),Diesel,Automat sequentiell,8712,Stäfa,"Binzstrasse, 40",10.2011,10.0,2011.0,2011-10,BMW,163638,313,17600
7407155,BMW M135i xDrive Steptronic (Limousine),Benzin,Automat sequentiell,8603,Schwerzenbach,8603 Schwerzenbach,3.2013,3.0,2013.0,2013-03,BMW,146500,320,16000
7407510,LAND ROVER Range Rover Evoque 2.0 Si4 Dynamic AT6 (SUV / Geländewagen),Benzin,Automat sequentiell,1580,Oleyres,Rue centrale 3,3.2012,3.0,2012.0,2012-03,LAND,87000,241,23500
7407511,ALFA ROMEO Stelvio 2.9 V6 Quadrifoglio Q4 Automatic (SUV / Geländewagen),Benzin,Automat sequentiell,4242,Laufen,Ziegeleistrasse 28,8.2018,8.0,2018.0,2018-08,ALFA,9500,510,75000
7407192,VW Touran 1.4 TSI BlueMotion Technology Comfortline (Kompaktvan / Minivan),Benzin,Schaltgetriebe manuell,1400,Yverdon,Rue de Neuchâtel 21,1.2016,1.0,2016.0,2016-01,VW,30100,150,24500
7407346,VW Tiguan 2.0 TDI Sport&Style 4Motion (SUV / Geländewagen),Diesel,Schaltgetriebe manuell,8952,Schlieren,Ringstrasse 7,10.2012,10.0,2012.0,2012-10,VW,154000,170,12000
6964560,BMW 135i Coupé DSG (Coupé),Benzin,Automatisiertes Schaltgetriebe,4600,Olten,4600 Olten,12.2012,12.0,2012.0,2012-12,BMW,74500,306,26500
7407244,FORD MUSTANG 2015 Fastback 5.0l V8 / GT Premium (Coupé),Benzin,Schaltgetriebe,6004,Luzern,Geissmattstrasse 25,1.2015,1.0,2015.0,2015-01,FORD,41500,425,38000
7407086,OPEL Astra 1.4i Turbo 120 Years Edition Automatic (Limousine),Benzin,Automat sequentiell,2000,Neuchâtel,Jéhanne de Hochberg 18,6.2019,6.0,2019.0,2019-06,OPEL,1500,150,25900
7407205,BMW 220i Luxury Line Steptronic (Cabriolet),Benzin,Automat sequentiell,1422,Grandson,Bellevue,3.2016,3.0,2016.0,2016-03,BMW,34900,184,29000
7215545,OPEL Insignia 2.0 T Sports Tourer Excellence 4WD Automat. (Kombi),Benzin,Automat sequentiell,1304,Cossonay-Ville,Ch. du Signal 1 bis,7.2017,7.0,2017.0,2017-07,OPEL,49500,260,37000
7407059,AUDI A7 Sportback 2.8 FSI quattro S-tronic (Limousine),Benzin,Automatisiertes Schaltgetriebe,8330,Pfäffikon,bodenackerstrasse 32,3.2011,3.0,2011.0,2011-03,AUDI,127000,204,19500
7406927,PORSCHE Panamera 4S 3.0 PDK (Limousine),Benzin,Automatisiertes Schaltgetriebe,8804,Au Wädenswil,Johannes-Hirt-Str 16b,7.2013,7.0,2013.0,2013-07,PORSCHE,96000,420,56200
7331298,JAGUAR F-Pace 25t 2.0 Chequered Flag AWD Automatik (SUV / Geländewagen),Benzin,Automat sequentiell,8424,Embrach,8424 Embrach,9.2019,9.0,2019.0,2019-09,JAGUAR,5500,250,69800
7406032,AUDI S3 Sportback 2.0 TFSI quattro S-tronic (Limousine),Benzin,Automatisiertes Schaltgetriebe,5023,Biberstein,5023 Biberstein,12.2015,12.0,2015.0,2015-12,AUDI,29300,301,35500
7406298,VW Tiguan 2.0 TSI Team (SUV / Geländewagen),Benzin,Schaltgetriebe manuell,1218,Grand-Saconnex / Genève,1218 Grand-Saconnex / Genève,5.2011,5.0,2011.0,2011-05,VW,41000,200,21500
7406338,VW Passat Variant 2.0 TDI BMT Highline DSG 4Motion (Kombi),Diesel,Automatisiertes Schaltgetriebe,9245,Oberbüren,Spitzrüti 359,10.2015,10.0,2015.0,2015-10,VW,140000,190,19500
6688629,BMW Z4 sDrive35is DKG (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,4564,Obergerlafingen,4564 Obergerlafingen,3.2011,3.0,2011.0,2011-03,BMW,115500,340,20900
7405105,BMW M5 Drivelogic (Limousine),Benzin,Automatisiertes Schaltgetriebe,1196,Gland,Rue de Malagny,4.2012,4.0,2012.0,2012-04,BMW,125000,560,51900
7405060,HYUNDAI i30 1.6 CRDi Plena Automatic DCT (Limousine),Diesel,Automatisiertes Schaltgetriebe,4302,Augst,Im Baumgarten 5,7.2015,7.0,2015.0,2015-07,HYUNDAI,85000,136,12400
7405005,PORSCHE Macan Turbo PDK (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,8957,Spreitenbach,Untere Dorfstrasse 69,6.2015,6.0,2015.0,2015-06,PORSCHE,57500,400,49900
7404158,GMC Sierra 2500 HD (Pick-up),Diesel,Automatik-Getriebe,8468,Waltalingen,Schwandegg 2,1.2011,1.0,2011.0,2011-01,GMC,245000,403,52000
7403838,MITSUBISHI Lancer Evo IX Ralliart (Limousine),Benzin,Schaltgetriebe manuell,8954,Geroldswil,Welbrigsterasse 68,6.2006,6.0,2006.0,2006-06,MITSUBISHI,129000,280,32000
7403786,DS AUTOMOBILES DS4 2.0 HDi Paris Rendez-vous (Limousine),Diesel,Schaltgetriebe manuell,1820,Montreux,Chemin de Rodioz,7.2013,7.0,2013.0,2013-07,DS,88877,163,9250
7403138,RENAULT Twingo 0.9 Intens (Kleinwagen),Benzin,Schaltgetriebe manuell,5064,Wittnau,Kirchbachstrasse 8,12.2014,12.0,2014.0,2014-12,RENAULT,62492,90,6800
7403086,TOYOTA Yaris 1.33 Trend (Kleinwagen),Benzin,Schaltgetriebe manuell,1966,Ayent,Route de Saly 17,2.2015,2.0,2015.0,2015-02,TOYOTA,112000,99,8000
7402851,VW Passat Variant 2.0 TSI Highline DSG (Kombi),Benzin,Automatisiertes Schaltgetriebe,1290,Versoix,Route de Saint Loup 61,1.2012,1.0,2012.0,2012-01,VW,144000,211,11500
7402921,FIAT 500 0.9 Twinair Turbo S (Kleinwagen),Benzin,Schaltgetriebe manuell,6963,Pregassona,Alla bozzoreda 37,1.2017,1.0,2017.0,2017-01,FIAT,59000,105,10900
7401176,AUDI Q7 3.0 TDI quattro tiptronic (SUV / Geländewagen),Diesel,Automat sequentiell,9016,St Gallen,Kesselhaldenstrasse 28e,5.2014,5.0,2014.0,2014-05,AUDI,121059,245,37900
7401228,ALFA ROMEO 159 3.2 JTS Q4 TI Q-Tronic (Limousine),Benzin,Automat sequentiell,3960,Sierre,Promenade du clos 9,6.2007,6.0,2007.0,2007-06,ALFA,178000,260,4900
7401148,VW Golf 2.0 TSI R 4Motion DSG (Limousine),Benzin,Automatisiertes Schaltgetriebe,3963,Crans-Montana,3963 Crans-Montana,10.2015,10.0,2015.0,2015-10,VW,48500,301,35700
7399804,SEAT Ateca 2.0 TDI CR Xcellence 4Drive DSG (SUV / Geländewagen),Diesel,Automatisiertes Schaltgetriebe,3647,Reutigen,Eyweg 4,1.2017,1.0,2017.0,2017-01,SEAT,110000,190,21400
7390193,RENAULT Twingo 0.9 Swiss Edition EDC (Kleinwagen),Benzin,Automatisiertes Schaltgetriebe,8180,Bülach,8180 Bülach,4.2017,4.0,2017.0,2017-04,RENAULT,34000,90,11900
7358304,MERCEDES-BENZ GLE 400 4Matic 7G-Tronic (SUV / Geländewagen),Benzin,Automat sequentiell,1816,Chailly,Rte de Brent 13C,6.2017,6.0,2017.0,2017-06,MERCEDES-BENZ,66000,333,58900
7394814,MERCEDES-BENZ C 220 BlueTEC AMG Line 7G-Tronic (Kombi),Diesel,Automat sequentiell,4148,Pfeffingen,Nespelmattweg 1f,11.2014,11.0,2014.0,2014-11,MERCEDES-BENZ,135091,170,19500
6905055,MERCEDES-BENZ E 220 d All-Terrain Avantgarde 4Matic 9G-Tronic (Kombi),Diesel,Automat sequentiell,3800,Unterseen,Breite 24,10.2017,10.0,2017.0,2017-10,MERCEDES-BENZ,45000,194,42000
7397899,MERCEDES-BENZ V 250 d Swiss Edition lang 4Matic 7G-Tronic (Kompaktvan / Minivan),Diesel,Automat sequentiell,6864,ARZO,AGLIO,3.2017,3.0,2017.0,2017-03,MERCEDES-BENZ,88000,190,37000
7397876,MERCEDES-BENZ GLE 43 AMG Executive 4Matic 9G-Tronic (SUV / Geländewagen),Benzin,Automat sequentiell,8500,Frauenfeld,8500 Frauenfeld,8.2017,8.0,2017.0,2017-08,MERCEDES-BENZ,58000,367,55500
7397814,SEAT Alhambra 1.4 TSI Style Eco DSG (Kompaktvan / Minivan),Benzin,Automatisiertes Schaltgetriebe,8124,Maur,Kirchrain 14,11.2012,11.0,2012.0,2012-11,SEAT,79000,150,15500
7397731,FORD Focus ST 2.3 EcoBoost (Limousine),Benzin,Schaltgetriebe manuell,4463,Buus,Brunngasse 14,11.2019,11.0,2019.0,2019-11,FORD,3000,280,38000
7397448,NISSAN Pulsar 1.2 DIG-N-Connecta (Limousine),Benzin,Schaltgetriebe manuell,1217,Meyrin,Place de la Diversité 3,6.2016,6.0,2016.0,2016-06,NISSAN,51550,115,12500
7397570,MASERATI Levante D 3.0 V6 GranSport Automatica (SUV / Geländewagen),Diesel,Automat sequentiell,1213,Petit-Lancy,1213 Petit-Lancy,11.2018,11.0,2018.0,2018-11,MASERATI,11274,275,78000
7397123,AUDI RS3 2.5 TSI quattro S-tronic (Limousine),Benzin,Automatisiertes Schaltgetriebe,5453,Remetschwil,Hägelerstrasse 25b,11.2015,11.0,2015.0,2015-11,AUDI,36000,367,43900
7396569,AUDI RS3 2.5 TSI quattro S-tronic (Limousine),Benzin,Automatisiertes Schaltgetriebe,6500,Bellinzona,6500 Bellinzona,4.2016,4.0,2016.0,2016-04,AUDI,110000,367,34900
7396113,BMW X6 xDrive 40d Steptronic (SUV / Geländewagen),Diesel,Automat sequentiell,9403,Goldach,9403 Goldach,8.201,8.0,2010.0,2010-08,BMW,149000,306,25150
7165391,VW Tiguan 2.0TSI Highline 4Motion DSG (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,5620,BREMGARTEN,WOHLERSTRASSE 10,10.2016,10.0,2016.0,2016-10,VW,21500,180,33000
7395783,PORSCHE Panamera Turbo 4.8 PDK (Limousine),Benzin,Automatisiertes Schaltgetriebe,1920,Martigny,Rue des Petits-Epineys 2,2.201,2.0,2010.0,2010-02,PORSCHE,178000,500,28000
7348722,BMW X1 sDrive 18i Steptronic (SUV / Geländewagen),Benzin,Automat,1204,Genève,86,11.201,11.0,2010.0,2010-11,BMW,52000,150,14800
7394707,VOLVO V90 D3 AWD Momentum Geartronic (Kombi),Diesel,Automat sequentiell,9470,Buchs SG,Alvierstrasse 9,4.2018,4.0,2018.0,2018-04,VOLVO,30820,150,38490
7368982,SKODA Octavia Combi 1.4 TSI Ambition (Kombi),Benzin,Schaltgetriebe manuell,6210,Sursee,6210 Sursee,4.2014,4.0,2014.0,2014-04,SKODA,150000,140,7700
7394515,AUDI A5 Sportback 2.0 TDI multitronic (Limousine),Diesel,"Automat stufenlos, sequentiell",6822,Arogno,strada di scoll 78,8.2013,8.0,2013.0,2013-08,AUDI,155000,177,15000
7386399,OPEL Corsa 1.8 16V GSi Irmscher (Kleinwagen),Benzin,Schaltgetriebe manuell,9545,Wängi,Murgstrasse 27,4.2003,4.0,2003.0,2003-04,OPEL,99500,125,3500
7394434,AUDI RS3 2.5 TSI quattro S-tronic (Limousine),Benzin,Automatisiertes Schaltgetriebe,2540,Grenchen,Wandfluhstrasse 20,5.2019,5.0,2019.0,2019-05,AUDI,13850,400,63000
7393894,MERCEDES-BENZ CLA 220 Urban 4Matic 7G-DCT (Limousine),Benzin,Automatisiertes Schaltgetriebe,8700,Küsnacht,8700 Küsnacht,12.2017,12.0,2017.0,2017-12,MERCEDES-BENZ,33000,184,29500
7393768,BMW X1 xDrive 20d xLine Steptronic (SUV / Geländewagen),Diesel,Automat sequentiell,8704,Herrliberg,8704 Herrliberg,9.2019,9.0,2019.0,2019-09,BMW,14000,190,51900
7393286,MERCEDES-BENZ SLK 350 7G-Tronic (Cabriolet),Benzin,Automat sequentiell,6353,Weggis,Riedsortstrasse 98,4.2011,4.0,2011.0,2011-04,MERCEDES-BENZ,75200,306,19800
7392413,PORSCHE Panamera 3.0 Diesel Tiptronic (Limousine),Diesel,Automat sequentiell,3966,Chalais,3966 Chalais,11.2013,11.0,2013.0,2013-11,PORSCHE,240000,250,29900
7392410,HYUNDAI i30 1.6 GDI GO! (Limousine),Benzin,Schaltgetriebe manuell,1724,Le Mouret,Route de la Côte 15,5.2014,5.0,2014.0,2014-05,HYUNDAI,131000,135,6900
7307315,VOLVO XC60 T5 AWD Summum Geartronic (SUV / Geländewagen),Benzin,Automat sequentiell,1290,VERSOIX,PONT CEARD 13,1.2017,1.0,2017.0,2017-01,VOLVO,60000,245,34000
7382245,FIAT 500 Abarth 50° Anniversario (Limousine),Benzin,Automat,6830,Chiasso,Corso San Gottardo,1.2014,1.0,2014.0,2014-01,FIAT,94000,197,23000
7391585,AUDI A4 3.2 FSI quattro (Limousine),Benzin,Schaltgetriebe manuell,1950,Sion,1950 Sion,11.2007,11.0,2007.0,2007-11,AUDI,98000,265,10900
7308067,LAND ROVER Defender 130 2.5Td5 (Pick-up),Diesel,Schaltgetriebe manuell,4410,Liestal,kesselweg 11,8.2006,8.0,2006.0,2006-08,LAND,270000,122,19500
7192918,MERCEDES-BENZ C 250 BlueTEC AMG Line 4Matic 7G-Tronic (Kombi),Diesel,Automat sequentiell,9104,Waldstatt,Alte Landstrasse 39,3.2015,3.0,2015.0,2015-03,MERCEDES-BENZ,95000,204,23900
7391039,CHRYSLER Grand Voyager Chrysler Voyager Town & Country Ltd. (Compaktvan/Minivan) (Kompaktvan / Minivan),Benzin,Automat,4226,Breitenbach,Schmalzgasse 3,5.1999,5.0,1999.0,1999-05,CHRYSLER,330270,180,1100
7391016,MERCEDES-BENZ CLA Shooting Brake 45 AMG 4Matic Speedshift (Kombi),Benzin,Automatisiertes Schaltgetriebe,1212,Grand-Lancy,Chemin des Pontets 29,5.2015,5.0,2015.0,2015-05,MERCEDES-BENZ,78000,360,43800
7390986,MERCEDES-BENZ C 63 S AMG Speedshift (Limousine),Benzin,Automatisiertes Schaltgetriebe,8306,Brüttisellen,Eichstrasse 13,5.2016,5.0,2016.0,2016-05,MERCEDES-BENZ,41000,510,66900
7390888,VW Polo 1.4 16V Trendline (Kleinwagen),Benzin,Schaltgetriebe manuell,9000,St. Gallen,Müller Friedberg Str. 8,2.2008,2.0,2008.0,2008-02,VW,112000,80,3800
7390547,AUDI TTS Coupé 2.0 TFSI quattro S-tronic (Coupé),Benzin,Automatisiertes Schaltgetriebe,2575,Gerolfingen,Hauptstrasse 23,6.2016,6.0,2016.0,2016-06,AUDI,65000,310,39900
7390132,PORSCHE Macan GTS PDK (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,8046,Zürich,In Böden 57,11.2017,11.0,2017.0,2017-11,PORSCHE,35000,360,69900
7327860,RENAULT Scénic 1.5 dCi Dynamique (Limousine),Diesel,Schaltgetriebe manuell,9249,Algetshausen,Büelwiesstrasse 14A,12.201,12.0,2010.0,2010-12,RENAULT,50000,110,7900
7389606,VW Tiguan 2.0TSI Comfortline 4Motion DSG (SUV / Geländewagen),Benzin,Automatisiertes Schaltgetriebe,1955,Les Vérines,Route de l'Arbarie 60,7.2018,7.0,2018.0,2018-07,VW,22500,180,36500
7389596,BMW M140i xDrive Steptronic (Limousine),Benzin,Automat sequentiell,1510,Moudon,Rue Mauborget 11,11.2018,11.0,2018.0,2018-11,BMW,25000,340,37900
6893444,ASTON MARTIN V8 Vantage 4.7 Sportshift (Cabriolet),Benzin,Automatisiertes Schaltgetriebe,8573,Alterswilen,Am Bach 12,9.2009,9.0,2009.0,2009-09,ASTON,49000,426,49500
7387131,AUDI A6 Avant 3.2 V6 FSI quattro (Kombi),Benzin,Automat,4144,Arlesheim,4144 Arlesheim,5.2006,5.0,2006.0,2006-05,AUDI,208851,255,5500
7388691,TOYOTA Yaris 1.5 TS (Kleinwagen),Benzin,Schaltgetriebe manuell,6375,Beckenried,6375 Beckenried,9.2005,9.0,2005.0,2005-09,TOYOTA,150500,105,3750
7304344,JEEP Cherokee 2.2TD Overland AWD 9ATX AD (SUV / Geländewagen),Diesel,Automat sequentiell,8632,Tann,Glärnischstrasse 12,8.2018,8.0,2018.0,2018-08,JEEP,9600,200,35000
7388200,HONDA CR-V 2.2 i-DTEC Executive 4WD Automatic (SUV / Geländewagen),Diesel,Automat sequentiell,1205,Genève,Rue Vignier 6,7.2013,7.0,2013.0,2013-07,HONDA,170000,150,11712
7388307,PORSCHE 911 Carrera (Coupé),Benzin,Schaltgetriebe manuell,1227,carouge,23a eugene marziano,11.2004,11.0,2004.0,2004-11,PORSCHE,140000,325,25000
7388098,RENAULT Twingo 1.6 16V RS (Sport) (Kleinwagen),Benzin,Schaltgetriebe manuell,1991,Salins / Sion,Chemin d'Arvillard 16,5.2009,5.0,2009.0,2009-05,RENAULT,117000,133,4200
7387863,CITROEN C4 Picasso 1.6 e-HDi Exclusive ETG6 (Kompaktvan / Minivan),Diesel,Automatisiertes Schaltgetriebe,1714,Heitenried,Spisi 33,9.2013,9.0,2013.0,2013-09,CITROEN,110104,116,11200
7387924,FERRARI F360 Modena Berlinetta (Coupé),Benzin,Automatisiertes Schaltgetriebe,1400,Yverdon-les-Bains,Rue d'Orbe 36,7.2,7.0,2000.0,2000-07,FERRARI,77000,400,54900
7387910,MAZDA 2 1.3i 16V Exclusive (Kleinwagen),Benzin,Schaltgetriebe manuell,4057,Basel,Hammerstrasse 164,11.2008,11.0,2008.0,2008-11,MAZDA,130000,86,4300
7387655,MAZDA CX-5 2.2 D HP Revolution AWD Automatic (SUV / Geländewagen),Diesel,Automat sequentiell,3048,Worblaufen,3048 Worblaufen,5.2013,5.0,2013.0,2013-05,MAZDA,156000,175,9399
6921168,FORD Taunus 20M (Limousine),Benzin,Schaltgetriebe manuell,8114,Dänikon,Hauptstrasse 25,1.1965,1.0,1965.0,1965-01,FORD,144000,85,9850
7387748,MERCEDES-BENZ CLA Shooting Brake 250 AMG Line 7G-DCT 4Matic (Kombi),Benzin,Automatisiertes Schaltgetriebe,6005,Luzern,Alpenquai 20,8.2015,8.0,2015.0,2015-08,MERCEDES-BENZ,73000,211,26150
7387668,VW POLO (Kleinwagen),Benzin,Schaltgetriebe,4900,Langenthal,4900 Langenthal,6.2014,6.0,2014.0,2014-06,VW,62000,90,10700
7384340,MERCEDES-BENZ CLA Shooting Brake 200 AMG Line (Kombi),Benzin,Schaltgetriebe manuell,1800,Vevey,Rue Louis-Meyer,6.2015,6.0,2015.0,2015-06,MERCEDES-BENZ,79000,156,17500
7304427,MAZDA 6 SW 2.2 D Revolution AWD Automatic Skyactive-D (Kombi),Diesel,Automat sequentiell,9463,Oberriet,9463 Oberriet,6.2016,6.0,2016.0,2016-06,MAZDA,50000,175,22000
7358979,AUDI A6 2.0 TDI ultra multitronic (Kombi),Diesel,Automatisiertes Schaltgetriebe,4452,Itingen,Landstrasse 15,11.2014,11.0,2014.0,2014-11,AUDI,89500,190,22000
7387230,BMW 228i Sport Line Steptronic (Cabriolet),Benzin,Automat sequentiell,1260,Nyon,Nyon,7.2016,7.0,2016.0,2016-07,BMW,54000,245,25950
7387115,VW Golf 2.0 TSI R 4Motion (Limousine),Benzin,Schaltgetriebe manuell,9444,Diepoldsau,Feldstrasse 2,9.2014,9.0,2014.0,2014-09,VW,59000,395,31000
7387153,TESLA Model S 85 D Performance (Limousine),Elektro,Automatisiertes Schaltgetriebe,8703,Erlenbach,Im Bruppach 11,9.2015,9.0,2015.0,2015-09,TESLA,62000,772,58500
